target_id,model_id,probability,target_round,target_result,target_reward,target_regret
4733,model3_lr,0.0,0,0,0,0
4733,model4_xgb,0.0,0,0,0,0
4733,model5_lgbm,0.0,0,0,0,0
4733,model_baseline,0.0,0,0,0,0
4735,model1_rf,0.0,0,0,0,0
4735,model2_lr,0.0,0,0,0,0
4735,model3_lr,0.0,0,0,0,0
4735,model4_xgb,1.0,0,0,0,0
4735,model5_lgbm,1.0,0,0,0,0
4735,model_baseline,0.0,0,0,0,0
4743,model1_rf,1.0,0,0,0,0
4743,model2_lr,1.0,0,0,0,0
4743,model3_lr,0.0,0,0,0,0
4743,model4_xgb,1.0,0,0,0,0
4743,model5_lgbm,0.0,0,0,0,0
4743,model_baseline,0.0,0,0,0,0
4744,model1_rf,0.0,0,0,0,0
4744,model2_lr,0.0,0,0,0,0
4744,model3_lr,0.0,0,0,0,0
4744,model4_xgb,0.0,0,0,0,0
4744,model5_lgbm,0.0,0,0,0,0
4744,model_baseline,0.0,0,0,0,0
4752,model1_rf,0.0,0,0,0,0
4752,model2_lr,0.0,0,0,0,0
4752,model3_lr,0.0,0,0,0,0
4752,model4_xgb,0.0,0,0,0,0
4752,model5_lgbm,0.0,0,0,0,0
4752,model_baseline,0.0,0,0,0,0
4753,model1_rf,0.0,0,0,0,0
4753,model2_lr,0.0,0,0,0,0
4753,model3_lr,0.0,0,0,0,0
4753,model4_xgb,0.0,0,0,0,0
4753,model5_lgbm,1.0,0,0,0,0
4753,model_baseline,1.0,0,0,0,0
4755,model1_rf,1.0,0,0,0,0
4755,model2_lr,0.0,0,0,0,0
4755,model3_lr,0.0,0,0,0,0
4755,model4_xgb,1.0,0,0,0,0
4755,model5_lgbm,1.0,0,0,0,0
4755,model_baseline,1.0,0,0,0,0
4763,model1_rf,1.0,0,0,0,0
4763,model2_lr,1.0,0,0,0,0
4763,model3_lr,1.0,0,0,0,0
4763,model4_xgb,1.0,0,0,0,0
4763,model5_lgbm,1.0,0,0,0,0
4763,model_baseline,0.0,0,0,0,0
4773,model1_rf,1.0,0,0,0,0
4773,model2_lr,1.0,0,0,0,0
4773,model3_lr,1.0,0,0,0,0
4773,model4_xgb,1.0,0,0,0,0
4773,model5_lgbm,1.0,0,0,0,0
4773,model_baseline,0.0,0,0,0,0
4776,model1_rf,0.0,0,0,0,0
4776,model2_lr,0.0,0,0,0,0
4776,model3_lr,0.0,0,0,0,0
4776,model4_xgb,0.0,0,0,0,0
4776,model5_lgbm,0.0,0,0,0,0
4776,model_baseline,0.0,0,0,0,0
4780,model1_rf,0.0,0,0,0,0
4780,model2_lr,0.0,0,0,0,0
4780,model3_lr,0.0,0,0,0,0
4780,model4_xgb,0.0,0,0,0,0
4780,model5_lgbm,0.0,0,0,0,0
4780,model_baseline,1.0,0,0,0,0
4781,model1_rf,1.0,0,0,0,0
4781,model2_lr,1.0,0,0,0,0
4781,model3_lr,0.0,0,0,0,0
4781,model4_xgb,1.0,0,0,0,0
4781,model5_lgbm,0.0,0,0,0,0
4781,model_baseline,0.0,0,0,0,0
4782,model1_rf,1.0,0,0,0,0
4782,model2_lr,1.0,0,0,0,0
4782,model3_lr,1.0,0,0,0,0
4782,model4_xgb,1.0,0,0,0,0
4782,model5_lgbm,1.0,0,0,0,0
4782,model_baseline,1.0,0,0,0,0
4784,model1_rf,1.0,0,0,0,0
4784,model2_lr,1.0,0,0,0,0
4784,model3_lr,1.0,0,0,0,0
4784,model4_xgb,1.0,0,0,0,0
4784,model5_lgbm,1.0,0,0,0,0
4784,model_baseline,1.0,0,0,0,0
4785,model1_rf,0.0,0,0,0,0
4785,model2_lr,0.0,0,0,0,0
4785,model3_lr,0.0,0,0,0,0
4785,model4_xgb,1.0,0,0,0,0
4785,model5_lgbm,1.0,0,0,0,0
4785,model_baseline,0.0,0,0,0,0
4787,model1_rf,0.0,0,0,0,0
4787,model2_lr,1.0,0,0,0,0
4787,model3_lr,0.0,0,0,0,0
4787,model4_xgb,1.0,0,0,0,0
4787,model5_lgbm,1.0,0,0,0,0
4787,model_baseline,1.0,0,0,0,0
4791,model1_rf,0.0,0,0,0,0
4791,model2_lr,0.0,0,0,0,0
4791,model3_lr,0.0,0,0,0,0
4791,model4_xgb,1.0,0,0,0,0
4791,model5_lgbm,0.0,0,0,0,0
4791,model_baseline,0.0,0,0,0,0
4792,model1_rf,0.0,0,0,0,0
4792,model2_lr,0.0,0,0,0,0
4792,model3_lr,0.0,0,0,0,0
4792,model4_xgb,1.0,0,0,0,0
4792,model5_lgbm,0.0,0,0,0,0
4792,model_baseline,1.0,0,0,0,0
4793,model1_rf,1.0,0,0,0,0
4793,model2_lr,0.0,0,0,0,0
4793,model3_lr,1.0,0,0,0,0
4793,model4_xgb,1.0,0,0,0,0
4793,model5_lgbm,1.0,0,0,0,0
4793,model_baseline,1.0,0,0,0,0
4794,model1_rf,1.0,0,0,0,0
4794,model2_lr,1.0,0,0,0,0
4794,model3_lr,0.0,0,0,0,0
4794,model4_xgb,0.0,0,0,0,0
4794,model5_lgbm,0.0,0,0,0,0
4794,model_baseline,0.0,0,0,0,0
4796,model1_rf,1.0,0,0,0,0
4796,model2_lr,1.0,0,0,0,0
4796,model3_lr,1.0,0,0,0,0
4796,model4_xgb,1.0,0,0,0,0
4796,model5_lgbm,1.0,0,0,0,0
4796,model_baseline,0.0,0,0,0,0
4798,model1_rf,0.0,0,0,0,0
4798,model2_lr,0.0,0,0,0,0
4798,model3_lr,1.0,0,0,0,0
4798,model4_xgb,1.0,0,0,0,0
4798,model5_lgbm,0.0,0,0,0,0
4798,model_baseline,0.0,0,0,0,0
4799,model1_rf,0.0,0,0,0,0
4799,model2_lr,0.0,0,0,0,0
4799,model3_lr,1.0,0,0,0,0
4799,model4_xgb,1.0,0,0,0,0
4799,model5_lgbm,1.0,0,0,0,0
4799,model_baseline,1.0,0,0,0,0
4800,model1_rf,1.0,0,0,0,0
4800,model2_lr,0.0,0,0,0,0
4800,model3_lr,0.0,0,0,0,0
4800,model4_xgb,1.0,0,0,0,0
4800,model5_lgbm,0.0,0,0,0,0
4800,model_baseline,0.0,0,0,0,0
4801,model1_rf,0.0,0,0,0,0
4801,model2_lr,0.0,0,0,0,0
4801,model3_lr,1.0,0,0,0,0
4801,model4_xgb,1.0,0,0,0,0
4801,model5_lgbm,1.0,0,0,0,0
4801,model_baseline,0.0,0,0,0,0
4802,model1_rf,0.0,0,0,0,0
4802,model2_lr,1.0,0,0,0,0
4802,model3_lr,1.0,0,0,0,0
4802,model4_xgb,1.0,0,0,0,0
4802,model5_lgbm,1.0,0,0,0,0
4802,model_baseline,1.0,0,0,0,0
4803,model1_rf,1.0,0,0,0,0
4803,model2_lr,1.0,0,0,0,0
4803,model3_lr,1.0,0,0,0,0
4803,model4_xgb,1.0,0,0,0,0
4803,model5_lgbm,1.0,0,0,0,0
4803,model_baseline,0.0,0,0,0,0
4805,model1_rf,1.0,0,0,0,0
4805,model2_lr,1.0,0,0,0,0
4805,model3_lr,1.0,0,0,0,0
4805,model4_xgb,1.0,0,0,0,0
4805,model5_lgbm,1.0,0,0,0,0
4805,model_baseline,0.0,0,0,0,0
4807,model1_rf,0.0,0,0,0,0
4807,model2_lr,0.0,0,0,0,0
4807,model3_lr,1.0,0,0,0,0
4807,model4_xgb,1.0,0,0,0,0
4807,model5_lgbm,1.0,0,0,0,0
4807,model_baseline,1.0,0,0,0,0
4808,model1_rf,0.0,0,0,0,0
4808,model2_lr,0.0,0,0,0,0
4808,model3_lr,0.0,0,0,0,0
4808,model4_xgb,0.0,0,0,0,0
4808,model5_lgbm,1.0,0,0,0,0
4808,model_baseline,1.0,0,0,0,0
4809,model1_rf,1.0,0,0,0,0
4809,model2_lr,1.0,0,0,0,0
4809,model3_lr,1.0,0,0,0,0
4809,model4_xgb,1.0,0,0,0,0
4809,model5_lgbm,1.0,0,0,0,0
4809,model_baseline,0.0,0,0,0,0
4810,model1_rf,1.0,0,0,0,0
4810,model2_lr,1.0,0,0,0,0
4810,model3_lr,1.0,0,0,0,0
4810,model4_xgb,0.0,0,0,0,0
4810,model5_lgbm,0.0,0,0,0,0
4810,model_baseline,0.0,0,0,0,0
4811,model1_rf,1.0,0,0,0,0
4811,model2_lr,0.0,0,0,0,0
4811,model3_lr,0.0,0,0,0,0
4811,model4_xgb,1.0,0,0,0,0
4811,model5_lgbm,1.0,0,0,0,0
4811,model_baseline,0.0,0,0,0,0
4812,model1_rf,1.0,0,0,0,0
4812,model2_lr,1.0,0,0,0,0
4812,model3_lr,1.0,0,0,0,0
4812,model4_xgb,1.0,0,0,0,0
4812,model5_lgbm,1.0,0,0,0,0
4812,model_baseline,0.0,0,0,0,0
4813,model1_rf,1.0,0,0,0,0
4813,model2_lr,1.0,0,0,0,0
4813,model3_lr,0.0,0,0,0,0
4813,model4_xgb,1.0,0,0,0,0
4813,model5_lgbm,0.0,0,0,0,0
4813,model_baseline,1.0,0,0,0,0
4814,model1_rf,1.0,0,0,0,0
4814,model2_lr,1.0,0,0,0,0
4814,model3_lr,1.0,0,0,0,0
4814,model4_xgb,1.0,0,0,0,0
4814,model5_lgbm,1.0,0,0,0,0
4814,model_baseline,0.0,0,0,0,0
4815,model1_rf,1.0,0,0,0,0
4815,model2_lr,1.0,0,0,0,0
4815,model3_lr,0.0,0,0,0,0
4815,model4_xgb,1.0,0,0,0,0
4815,model5_lgbm,0.0,0,0,0,0
4815,model_baseline,1.0,0,0,0,0
4816,model1_rf,1.0,0,0,0,0
4816,model2_lr,1.0,0,0,0,0
4816,model3_lr,1.0,0,0,0,0
4816,model4_xgb,1.0,0,0,0,0
4816,model5_lgbm,1.0,0,0,0,0
4816,model_baseline,1.0,0,0,0,0
4818,model1_rf,0.0,0,0,0,0
4818,model2_lr,0.0,0,0,0,0
4818,model3_lr,1.0,0,0,0,0
4818,model4_xgb,1.0,0,0,0,0
4818,model5_lgbm,1.0,0,0,0,0
4818,model_baseline,0.0,0,0,0,0
4819,model1_rf,0.0,0,0,0,0
4819,model2_lr,0.0,0,0,0,0
4819,model3_lr,0.0,0,0,0,0
4819,model4_xgb,1.0,0,0,0,0
4819,model5_lgbm,1.0,0,0,0,0
4819,model_baseline,1.0,0,0,0,0
4820,model1_rf,0.0,0,0,0,0
4820,model2_lr,0.0,0,0,0,0
4820,model3_lr,0.0,0,0,0,0
4820,model4_xgb,0.0,0,0,0,0
4820,model5_lgbm,1.0,0,0,0,0
4820,model_baseline,0.0,0,0,0,0
4823,model1_rf,1.0,0,0,0,0
4823,model2_lr,0.0,0,0,0,0
4823,model3_lr,0.0,0,0,0,0
4823,model4_xgb,0.0,0,0,0,0
4823,model5_lgbm,0.0,0,0,0,0
4823,model_baseline,1.0,0,0,0,0
4824,model1_rf,0.0,0,0,0,0
4824,model2_lr,0.0,0,0,0,0
4824,model3_lr,0.0,0,0,0,0
4824,model4_xgb,1.0,0,0,0,0
4824,model5_lgbm,0.0,0,0,0,0
4824,model_baseline,1.0,0,0,0,0
4826,model1_rf,1.0,0,0,0,0
4826,model2_lr,1.0,0,0,0,0
4826,model3_lr,0.0,0,0,0,0
4826,model4_xgb,1.0,0,0,0,0
4826,model5_lgbm,0.0,0,0,0,0
4826,model_baseline,1.0,0,0,0,0
4827,model1_rf,1.0,0,0,0,0
4827,model2_lr,1.0,0,0,0,0
4827,model3_lr,0.0,0,0,0,0
4827,model4_xgb,0.0,0,0,0,0
4827,model5_lgbm,0.0,0,0,0,0
4827,model_baseline,0.0,0,0,0,0
4828,model1_rf,1.0,0,0,0,0
4828,model2_lr,0.0,0,0,0,0
4828,model3_lr,0.0,0,0,0,0
4828,model4_xgb,1.0,0,0,0,0
4828,model5_lgbm,1.0,0,0,0,0
4828,model_baseline,0.0,0,0,0,0
4829,model1_rf,0.0,0,0,0,0
4829,model2_lr,0.0,0,0,0,0
4829,model3_lr,0.0,0,0,0,0
4829,model4_xgb,0.0,0,0,0,0
4829,model5_lgbm,0.0,0,0,0,0
4829,model_baseline,0.0,0,0,0,0
4830,model1_rf,1.0,0,0,0,0
4830,model2_lr,0.0,0,0,0,0
4830,model3_lr,0.0,0,0,0,0
4830,model4_xgb,0.0,0,0,0,0
4830,model5_lgbm,0.0,0,0,0,0
4830,model_baseline,0.0,0,0,0,0
4831,model1_rf,0.0,0,0,0,0
4831,model2_lr,0.0,0,0,0,0
4831,model3_lr,0.0,0,0,0,0
4831,model4_xgb,0.0,0,0,0,0
4831,model5_lgbm,0.0,0,0,0,0
4831,model_baseline,0.0,0,0,0,0
4834,model1_rf,1.0,0,0,0,0
4834,model2_lr,1.0,0,0,0,0
4834,model3_lr,0.0,0,0,0,0
4834,model4_xgb,1.0,0,0,0,0
4834,model5_lgbm,0.0,0,0,0,0
4834,model_baseline,0.0,0,0,0,0
4835,model1_rf,0.0,0,0,0,0
4835,model2_lr,0.0,0,0,0,0
4835,model3_lr,0.0,0,0,0,0
4835,model4_xgb,1.0,0,0,0,0
4835,model5_lgbm,0.0,0,0,0,0
4835,model_baseline,0.0,0,0,0,0
4837,model1_rf,0.0,0,0,0,0
4837,model2_lr,0.0,0,0,0,0
4837,model3_lr,0.0,0,0,0,0
4837,model4_xgb,1.0,0,0,0,0
4837,model5_lgbm,1.0,0,0,0,0
4837,model_baseline,0.0,0,0,0,0
4838,model1_rf,0.0,0,0,0,0
4838,model2_lr,1.0,0,0,0,0
4838,model3_lr,1.0,0,0,0,0
4838,model4_xgb,1.0,0,0,0,0
4838,model5_lgbm,1.0,0,0,0,0
4838,model_baseline,1.0,0,0,0,0
4839,model1_rf,0.0,0,0,0,0
4839,model2_lr,0.0,0,0,0,0
4839,model3_lr,0.0,0,0,0,0
4839,model4_xgb,0.0,0,0,0,0
4839,model5_lgbm,0.0,0,0,0,0
4839,model_baseline,1.0,0,0,0,0
4840,model1_rf,1.0,0,0,0,0
4840,model2_lr,1.0,0,0,0,0
4840,model3_lr,1.0,0,0,0,0
4840,model4_xgb,1.0,0,0,0,0
4840,model5_lgbm,1.0,0,0,0,0
4840,model_baseline,0.0,0,0,0,0
4846,model1_rf,0.0,0,0,0,0
4846,model2_lr,0.0,0,0,0,0
4846,model3_lr,0.0,0,0,0,0
4846,model4_xgb,1.0,0,0,0,0
4846,model5_lgbm,1.0,0,0,0,0
4846,model_baseline,1.0,0,0,0,0
4850,model1_rf,0.0,0,0,0,0
4850,model2_lr,0.0,0,0,0,0
4850,model3_lr,0.0,0,0,0,0
4850,model4_xgb,1.0,0,0,0,0
4850,model5_lgbm,0.0,0,0,0,0
4850,model_baseline,0.0,0,0,0,0
4851,model1_rf,1.0,0,0,0,0
4851,model2_lr,0.0,0,0,0,0
4851,model3_lr,0.0,0,0,0,0
4851,model4_xgb,1.0,0,0,0,0
4851,model5_lgbm,0.0,0,0,0,0
4851,model_baseline,1.0,0,0,0,0
4853,model1_rf,1.0,0,0,0,0
4853,model2_lr,1.0,0,0,0,0
4853,model3_lr,0.0,0,0,0,0
4853,model4_xgb,1.0,0,0,0,0
4853,model5_lgbm,1.0,0,0,0,0
4853,model_baseline,0.0,0,0,0,0
4854,model1_rf,1.0,0,0,0,0
4854,model2_lr,1.0,0,0,0,0
4854,model3_lr,0.0,0,0,0,0
4854,model4_xgb,1.0,0,0,0,0
4854,model5_lgbm,1.0,0,0,0,0
4854,model_baseline,0.0,0,0,0,0
4856,model1_rf,1.0,0,0,0,0
4856,model2_lr,0.0,0,0,0,0
4856,model3_lr,1.0,0,0,0,0
4856,model4_xgb,1.0,0,0,0,0
4856,model5_lgbm,1.0,0,0,0,0
4856,model_baseline,1.0,0,0,0,0
4863,model1_rf,0.0,0,0,0,0
4863,model2_lr,0.0,0,0,0,0
4863,model3_lr,0.0,0,0,0,0
4863,model4_xgb,0.0,0,0,0,0
4863,model5_lgbm,0.0,0,0,0,0
4863,model_baseline,0.0,0,0,0,0
4864,model1_rf,1.0,0,0,0,0
4864,model2_lr,1.0,0,0,0,0
4864,model3_lr,0.0,0,0,0,0
4864,model4_xgb,0.0,0,0,0,0
4864,model5_lgbm,0.0,0,0,0,0
4864,model_baseline,1.0,0,0,0,0
4865,model1_rf,0.0,0,0,0,0
4865,model2_lr,0.0,0,0,0,0
4865,model3_lr,0.0,0,0,0,0
4865,model4_xgb,1.0,0,0,0,0
4865,model5_lgbm,0.0,0,0,0,0
4865,model_baseline,0.0,0,0,0,0
4866,model1_rf,0.0,0,0,0,0
4866,model2_lr,0.0,0,0,0,0
4866,model3_lr,0.0,0,0,0,0
4866,model4_xgb,1.0,0,0,0,0
4866,model5_lgbm,1.0,0,0,0,0
4866,model_baseline,0.0,0,0,0,0
4868,model1_rf,1.0,0,0,0,0
4868,model2_lr,1.0,0,0,0,0
4868,model3_lr,0.0,0,0,0,0
4868,model4_xgb,1.0,0,0,0,0
4868,model5_lgbm,0.0,0,0,0,0
4868,model_baseline,1.0,0,0,0,0
4869,model1_rf,0.0,0,0,0,0
4869,model2_lr,0.0,0,0,0,0
4869,model3_lr,0.0,0,0,0,0
4869,model4_xgb,0.0,0,0,0,0
4869,model5_lgbm,0.0,0,0,0,0
4869,model_baseline,0.0,0,0,0,0
4870,model1_rf,1.0,0,0,0,0
4870,model2_lr,1.0,0,0,0,0
4870,model3_lr,0.0,0,0,0,0
4870,model4_xgb,0.0,0,0,0,0
4870,model5_lgbm,0.0,0,0,0,0
4870,model_baseline,0.0,0,0,0,0
4871,model1_rf,0.0,0,0,0,0
4871,model2_lr,0.0,0,0,0,0
4871,model3_lr,0.0,0,0,0,0
4871,model4_xgb,1.0,0,0,0,0
4871,model5_lgbm,1.0,0,0,0,0
4871,model_baseline,1.0,0,0,0,0
4874,model1_rf,1.0,0,0,0,0
4874,model2_lr,1.0,0,0,0,0
4874,model3_lr,0.0,0,0,0,0
4874,model4_xgb,1.0,0,0,0,0
4874,model5_lgbm,1.0,0,0,0,0
4874,model_baseline,0.0,0,0,0,0
4877,model1_rf,1.0,0,0,0,0
4877,model2_lr,1.0,0,0,0,0
4877,model3_lr,1.0,0,0,0,0
4877,model4_xgb,1.0,0,0,0,0
4877,model5_lgbm,1.0,0,0,0,0
4877,model_baseline,0.0,0,0,0,0
4879,model1_rf,0.0,0,0,0,0
4879,model2_lr,0.0,0,0,0,0
4879,model3_lr,0.0,0,0,0,0
4879,model4_xgb,1.0,0,0,0,0
4879,model5_lgbm,0.0,0,0,0,0
4879,model_baseline,1.0,0,0,0,0
4880,model1_rf,0.0,0,0,0,0
4880,model2_lr,0.0,0,0,0,0
4880,model3_lr,1.0,0,0,0,0
4880,model4_xgb,1.0,0,0,0,0
4880,model5_lgbm,1.0,0,0,0,0
4880,model_baseline,0.0,0,0,0,0
4883,model1_rf,0.0,0,0,0,0
4883,model2_lr,0.0,0,0,0,0
4883,model3_lr,1.0,0,0,0,0
4883,model4_xgb,1.0,0,0,0,0
4883,model5_lgbm,1.0,0,0,0,0
4883,model_baseline,0.0,0,0,0,0
4886,model1_rf,0.0,0,0,0,0
4886,model2_lr,1.0,0,0,0,0
4886,model3_lr,0.0,0,0,0,0
4886,model4_xgb,1.0,0,0,0,0
4886,model5_lgbm,0.0,0,0,0,0
4886,model_baseline,0.0,0,0,0,0
4887,model1_rf,0.0,0,0,0,0
4887,model2_lr,0.0,0,0,0,0
4887,model3_lr,0.0,0,0,0,0
4887,model4_xgb,0.0,0,0,0,0
4887,model5_lgbm,0.0,0,0,0,0
4887,model_baseline,0.0,0,0,0,0
4899,model1_rf,0.0,0,0,0,0
4899,model2_lr,0.0,0,0,0,0
4899,model3_lr,0.0,0,0,0,0
4899,model4_xgb,1.0,0,0,0,0
4899,model5_lgbm,0.0,0,0,0,0
4899,model_baseline,0.0,0,0,0,0
4904,model1_rf,1.0,0,0,0,0
4904,model2_lr,0.0,0,0,0,0
4904,model3_lr,0.0,0,0,0,0
4904,model4_xgb,1.0,0,0,0,0
4904,model5_lgbm,1.0,0,0,0,0
4904,model_baseline,0.0,0,0,0,0
4907,model1_rf,0.0,0,0,0,0
4907,model2_lr,0.0,0,0,0,0
4907,model3_lr,1.0,0,0,0,0
4907,model4_xgb,1.0,0,0,0,0
4907,model5_lgbm,0.0,0,0,0,0
4907,model_baseline,0.0,0,0,0,0
4910,model1_rf,0.0,0,0,0,0
4910,model2_lr,0.0,0,0,0,0
4910,model3_lr,0.0,0,0,0,0
4910,model4_xgb,0.0,0,0,0,0
4910,model5_lgbm,0.0,0,0,0,0
4910,model_baseline,1.0,0,0,0,0
4912,model1_rf,0.0,0,0,0,0
4912,model2_lr,1.0,0,0,0,0
4912,model3_lr,0.0,0,0,0,0
4912,model4_xgb,1.0,0,0,0,0
4912,model5_lgbm,0.0,0,0,0,0
4912,model_baseline,0.0,0,0,0,0
4913,model1_rf,0.0,0,0,0,0
4913,model2_lr,0.0,0,0,0,0
4913,model3_lr,0.0,0,0,0,0
4913,model4_xgb,1.0,0,0,0,0
4913,model5_lgbm,0.0,0,0,0,0
4913,model_baseline,0.0,0,0,0,0
4915,model1_rf,0.0,0,0,0,0
4915,model2_lr,0.0,0,0,0,0
4915,model3_lr,0.0,0,0,0,0
4915,model4_xgb,1.0,0,0,0,0
4915,model5_lgbm,1.0,0,0,0,0
4915,model_baseline,1.0,0,0,0,0
4916,model1_rf,0.0,0,0,0,0
4916,model2_lr,0.0,0,0,0,0
4916,model3_lr,0.0,0,0,0,0
4916,model4_xgb,1.0,0,0,0,0
4916,model5_lgbm,0.0,0,0,0,0
4916,model_baseline,1.0,0,0,0,0
4917,model1_rf,0.0,0,0,0,0
4917,model2_lr,0.0,0,0,0,0
4917,model3_lr,0.0,0,0,0,0
4917,model4_xgb,0.0,0,0,0,0
4917,model5_lgbm,0.0,0,0,0,0
4917,model_baseline,1.0,0,0,0,0
4918,model1_rf,0.0,0,0,0,0
4918,model2_lr,0.0,0,0,0,0
4918,model3_lr,0.0,0,0,0,0
4918,model4_xgb,0.0,0,0,0,0
4918,model5_lgbm,0.0,0,0,0,0
4918,model_baseline,1.0,0,0,0,0
4919,model1_rf,1.0,0,0,0,0
4919,model2_lr,1.0,0,0,0,0
4919,model3_lr,0.0,0,0,0,0
4919,model4_xgb,1.0,0,0,0,0
4919,model5_lgbm,1.0,0,0,0,0
4919,model_baseline,0.0,0,0,0,0
4920,model1_rf,1.0,0,0,0,0
4920,model2_lr,1.0,0,0,0,0
4920,model3_lr,0.0,0,0,0,0
4920,model4_xgb,1.0,0,0,0,0
4920,model5_lgbm,1.0,0,0,0,0
4920,model_baseline,1.0,0,0,0,0
4921,model1_rf,1.0,0,0,0,0
4921,model2_lr,1.0,0,0,0,0
4921,model3_lr,0.0,0,0,0,0
4921,model4_xgb,1.0,0,0,0,0
4921,model5_lgbm,1.0,0,0,0,0
4921,model_baseline,0.0,0,0,0,0
4922,model1_rf,1.0,0,0,0,0
4922,model2_lr,1.0,0,0,0,0
4922,model3_lr,0.0,0,0,0,0
4922,model4_xgb,1.0,0,0,0,0
4922,model5_lgbm,0.0,0,0,0,0
4922,model_baseline,0.0,0,0,0,0
4927,model1_rf,1.0,0,0,0,0
4927,model2_lr,1.0,0,0,0,0
4927,model3_lr,1.0,0,0,0,0
4927,model4_xgb,1.0,0,0,0,0
4927,model5_lgbm,1.0,0,0,0,0
4927,model_baseline,0.0,0,0,0,0
4928,model1_rf,0.0,0,0,0,0
4928,model2_lr,0.0,0,0,0,0
4928,model3_lr,0.0,0,0,0,0
4928,model4_xgb,1.0,0,0,0,0
4928,model5_lgbm,1.0,0,0,0,0
4928,model_baseline,1.0,0,0,0,0
4929,model1_rf,1.0,0,0,0,0
4929,model2_lr,1.0,0,0,0,0
4929,model3_lr,1.0,0,0,0,0
4929,model4_xgb,1.0,0,0,0,0
4929,model5_lgbm,1.0,0,0,0,0
4929,model_baseline,1.0,0,0,0,0
4931,model1_rf,1.0,0,0,0,0
4931,model2_lr,1.0,0,0,0,0
4931,model3_lr,1.0,0,0,0,0
4931,model4_xgb,1.0,0,0,0,0
4931,model5_lgbm,1.0,0,0,0,0
4931,model_baseline,1.0,0,0,0,0
4932,model1_rf,1.0,0,0,0,0
4932,model2_lr,1.0,0,0,0,0
4932,model3_lr,0.0,0,0,0,0
4932,model4_xgb,1.0,0,0,0,0
4932,model5_lgbm,1.0,0,0,0,0
4932,model_baseline,0.0,0,0,0,0
4934,model1_rf,0.0,0,0,0,0
4934,model2_lr,0.0,0,0,0,0
4934,model3_lr,1.0,0,0,0,0
4934,model4_xgb,1.0,0,0,0,0
4934,model5_lgbm,1.0,0,0,0,0
4934,model_baseline,1.0,0,0,0,0
4935,model1_rf,0.0,0,0,0,0
4935,model2_lr,1.0,0,0,0,0
4935,model3_lr,1.0,0,0,0,0
4935,model4_xgb,1.0,0,0,0,0
4935,model5_lgbm,1.0,0,0,0,0
4935,model_baseline,0.0,0,0,0,0
4937,model1_rf,0.0,0,0,0,0
4937,model2_lr,0.0,0,0,0,0
4937,model3_lr,0.0,0,0,0,0
4937,model4_xgb,1.0,0,0,0,0
4937,model5_lgbm,0.0,0,0,0,0
4937,model_baseline,0.0,0,0,0,0
4941,model1_rf,1.0,0,0,0,0
4941,model2_lr,1.0,0,0,0,0
4941,model3_lr,0.0,0,0,0,0
4941,model4_xgb,1.0,0,0,0,0
4941,model5_lgbm,1.0,0,0,0,0
4941,model_baseline,1.0,0,0,0,0
4945,model1_rf,1.0,0,0,0,0
4945,model2_lr,1.0,0,0,0,0
4945,model3_lr,1.0,0,0,0,0
4945,model4_xgb,1.0,0,0,0,0
4945,model5_lgbm,1.0,0,0,0,0
4945,model_baseline,1.0,0,0,0,0
4946,model1_rf,1.0,0,0,0,0
4946,model2_lr,1.0,0,0,0,0
4946,model3_lr,0.0,0,0,0,0
4946,model4_xgb,1.0,0,0,0,0
4946,model5_lgbm,1.0,0,0,0,0
4946,model_baseline,1.0,0,0,0,0
4947,model1_rf,1.0,0,0,0,0
4947,model2_lr,1.0,0,0,0,0
4947,model3_lr,0.0,0,0,0,0
4947,model4_xgb,0.0,0,0,0,0
4947,model5_lgbm,0.0,0,0,0,0
4947,model_baseline,0.0,0,0,0,0
4948,model1_rf,1.0,0,0,0,0
4948,model2_lr,1.0,0,0,0,0
4948,model3_lr,1.0,0,0,0,0
4948,model4_xgb,1.0,0,0,0,0
4948,model5_lgbm,1.0,0,0,0,0
4948,model_baseline,0.0,0,0,0,0
4949,model1_rf,0.0,0,0,0,0
4949,model2_lr,0.0,0,0,0,0
4949,model3_lr,0.0,0,0,0,0
4949,model4_xgb,0.0,0,0,0,0
4949,model5_lgbm,0.0,0,0,0,0
4949,model_baseline,0.0,0,0,0,0
4950,model1_rf,0.0,0,0,0,0
4950,model2_lr,0.0,0,0,0,0
4950,model3_lr,0.0,0,0,0,0
4950,model4_xgb,0.0,0,0,0,0
4950,model5_lgbm,0.0,0,0,0,0
4950,model_baseline,1.0,0,0,0,0
4951,model1_rf,1.0,0,0,0,0
4951,model2_lr,1.0,0,0,0,0
4951,model3_lr,0.0,0,0,0,0
4951,model4_xgb,0.0,0,0,0,0
4951,model5_lgbm,0.0,0,0,0,0
4951,model_baseline,0.0,0,0,0,0
4952,model1_rf,1.0,0,0,0,0
4952,model2_lr,1.0,0,0,0,0
4952,model3_lr,0.0,0,0,0,0
4952,model4_xgb,0.0,0,0,0,0
4952,model5_lgbm,0.0,0,0,0,0
4952,model_baseline,1.0,0,0,0,0
4953,model1_rf,0.0,0,0,0,0
4953,model2_lr,0.0,0,0,0,0
4953,model3_lr,0.0,0,0,0,0
4953,model4_xgb,0.0,0,0,0,0
4953,model5_lgbm,0.0,0,0,0,0
4953,model_baseline,1.0,0,0,0,0
4957,model1_rf,1.0,0,0,0,0
4957,model2_lr,1.0,0,0,0,0
4957,model3_lr,0.0,0,0,0,0
